Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
1856,OZ0REQ,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Fredericia
1857,OZ0REU,29.660000,-,0.100000,,88.5,88.5,FM,12.5,Copenhagen / Hvidovre H.C.
1858,OZ0REU,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Gilleleje
1859,OZ1OPY/R,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Vejle
1860,OZ1REV,51.810000,-,0.600000,,88.5,88.5,FM,12.5,Hurup Thy
1861,OZ1REX,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Silkeborg
1862,OZ2ERP,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Sonder Felding
1863,OZ2REC,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Hobro
1864,OZ2REE,1297.250000,-,6.000000,,88.5,88.5,FM,12.5,Ringe / Midtfyn
1865,OZ2RES,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Helsingør
1866,OZ2REU,1297.150000,-,6.000000,,88.5,88.5,FM,12.5,Copenhagen / Hvidovre H.C.
1867,OZ2REU,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Copenhagen / Hvidovre H.C.
1868,OZ2REX,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Frederikssund
1869,OZ3RED,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Randers
1870,OZ3REE,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Herning
1871,OZ3REF,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Odense (lokal repeater)
1872,OZ3REG,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Vejrhøj
1873,OZ3REG,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Vejrhøj
1874,OZ3REI,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Knivsbjerg
1875,OZ3REJ,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Ringsted
1876,OZ3REJ,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Ringsted
1877,OZ3REK,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Esbjerg
1878,OZ3REO,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Østermarie / Bornholm
1879,OZ3REP,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Lolland / Bandholm
1880,OZ3RET,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Sæby
1881,OZ3REX,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Vissenbjerg
1882,OZ3REY,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Knivsbjerg
1883,OZ3REZ,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Roskilde / Kara
1884,OZ4GRE,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Grenaa
1885,OZ4REN,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Aalborg / Støvring
1886,OZ4REX,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Skive
1887,OZ4REY,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Eskebjerg
1888,OZ5REB,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Yding Skovhøj
1889,OZ5REE,1297.000000,-,6.000000,,88.5,88.5,FM,12.5,Ballerup
1890,OZ5REJ,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Lindeballe
1891,OZ5REJ,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Skjoldbjerg
1892,OZ5REO,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Vejle
1893,OZ5REQ,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Maribo
1894,OZ5REU,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Odense / Knæhøj
1895,OZ5REW,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Skive
1896,OZ6REC,434.787500,-,2.000000,,88.5,88.5,FM,12.5,Regstrup
1897,OZ6RED,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Hjørring
1898,OZ6REE,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Svennerup
1899,OZ6REH,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Svendborg / Egebjerg
1900,OZ6REJ,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Rold
1901,OZ6RET,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Korsør
1902,OZ6REU,51.950000,-,0.600000,,88.5,88.5,FM,12.5,Copenhagen / Hvidovre H.C.
1903,OZ6REV,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Nykøbing S.
1904,OZ6REX/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Vejle
1905,OZ7REF,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Svendborg
1906,OZ7REP,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Snertinge
1907,OZ7RER,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Vestjylland (Ølstrup)
1908,OZ7REU,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Copenhagen / Hvidovre H.C.
1909,OZ7REZ,51.830000,-,0.600000,,88.5,88.5,FM,12.5,Lolland
1910,OZ8REA,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Nykøbing / Sjaelland
1911,OZ8REB,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Nyborg
1912,OZ8REG,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Vordingborg
1913,OZ8REH,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Vongshøj
1914,OZ8REL,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Gladsaxe
1915,OZ8RES/R,434.637500,-,2.000000,,88.5,88.5,FM,12.5,Vejle
1916,OZ8REY,51.970000,-,0.600000,,88.5,88.5,FM,12.5,Svendborg
1917,OZ9REB,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Røret
1918,OZ9REB,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Roret
1919,OZ9REG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Yding / Skovhøj
1920,OZ9REH,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Ramløse / Vejby
1921,OZ9REH,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Ramløse
1922,OZ9REI,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Grevinge / Dutterhøj
1923,OZ9REL,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Esbjerg
1924,OZ9REO,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Purhøj
1925,OZ9REP,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Aalborg city
1926,OZ9RER,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Frederikshavn
1927,OZ9RES,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Hanstholm
1928,OZ9REU,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Kalundborg
1929,OZ9REV,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Vongshøj (Løgumkloster)
1930,OZ9REX,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Hurup / Thy
1931,OZ9REX,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Hurup / Thy
1932,OZ9REZ,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Randers
1933,PA3CBJ,144.912500,+,0.000000,,88.5,88.5,DV,12.5,Koggenland
1934,PD3LKN,438.737500,-,7.600000,Tone,110.9,88.5,FM,12.5,Amsterdam
1939,PI1APD,438.087500,-,7.600000,,88.5,88.5,DV,12.5,Apeldoorn
1940,PI1BLD,144.925000,+,0.000000,,88.5,88.5,DV,12.5,Bladel
1941,PI1BOZ,438.125000,-,7.600000,,88.5,88.5,DV,12.5,Bergen op Zoom
1942,PI1CJP,430.850000,+,0.000000,,88.5,88.5,DV,12.5,Blaricum
1944,PI1DEC,438.000000,-,7.600000,,88.5,88.5,DV,12.5,Dordrecht
1946,PI1DGF,144.937500,+,0.000000,,88.5,88.5,DV,12.5,Amersfoort
1947,PI1DHD,144.937500,+,0.000000,,88.5,88.5,DV,12.5,Den Helder
1948,PI1DHD,438.175000,-,7.600000,,88.5,88.5,DV,12.5,Den Helder
1949,PI1DRA,438.400000,-,7.600000,,88.5,88.5,DV,12.5,Drachten
1951,PI1DSE,144.900000,+,0.000000,,88.5,88.5,DV,12.5,Eindhoven
1952,PI1DSE,438.400000,-,7.600000,,88.5,88.5,DV,12.5,Eindhoven
1954,PI1GLP,144.962500,+,0.000000,,88.5,88.5,DV,12.5,Geldrop
1956,PI1HGL,438.250000,-,7.600000,,88.5,88.5,DV,12.5,Den Haag
1958,PI1HWB,438.100000,-,7.600000,,88.5,88.5,DV,12.5,Breda
1961,PI1MEP,438.125000,-,7.600000,,88.5,88.5,DV,12.5,Meppel
1965,PI1NYM,438.050000,-,7.600000,,88.5,88.5,DV,12.5,Nijmegen
1966,PI1NYV,144.875000,+,0.000000,,88.5,88.5,DV,12.5,Nijverdal
1967,PI1NZB,144.900000,+,0.000000,,88.5,88.5,DV,12.5,Kamperland
1968,PI1ORB,430.812500,+,0.000000,,88.5,88.5,DV,12.5,Tilburg
1970,PI1RYS,438.050000,-,7.600000,,88.5,88.5,DV,12.5,Amsterdam
1971,PI1SHA,438.312500,-,7.600000,,88.5,88.5,DV,12.5,Almere
1972,PI1SNK,438.325000,-,117.600000,,88.5,88.5,DV,12.5,Sneek   
1976,PI1VLI,438.150000,-,7.600000,,88.5,88.5,DV,12.5,Vlissingen
1978,PI1XDV,430.975000,+,0.000000,,88.5,88.5,DV,12.5,Amersfoort
1979,PI1YMD,144.950000,+,0.000000,,88.5,88.5,DV,12.5,IJmuiden
1980,PI1ZEE,438.037500,-,7.600000,,88.5,88.5,DV,12.5,Zeewolde
1985,PI2ALK,430.375000,+,1.600000,Tone,88.5,88.5,FM,12.5,Alkmaar
1986,PI2ALW,430.062500,+,1.600000,,88.5,88.5,FM,12.5,Wijnaldum
1987,PI2AMF,430.250000,+,1.600000,,88.5,88.5,FM,12.5,Amersfoort
1988,PI2ANH,430.050000,+,1.600000,Tone,77.0,88.5,FM,12.5,Oosterbeek
1989,PI2APD,430.150000,+,1.600000,,88.5,88.5,FM,12.5,Apeldoorn
1990,PI2ASD,430.200000,+,1.600000,Tone,110.9,110.9,FM,12.5,Amsterdam
1991,PI2ASN,430.050000,+,1.600000,,88.5,88.5,FM,12.5,Assen
1992,PI2BOZ,430.025000,+,1.600000,Tone,88.5,88.5,FM,12.5,Bergen op Zoom
1993,PI2BRD,430.325000,+,1.600000,Tone,71.9,88.5,FM,12.5,Breda
1994,PI2DEC,430.362500,+,1.600000,,88.5,88.5,FM,12.5,Dordrecht
1995,PI2DFT,430.087500,+,1.600000,Tone,88.5,88.5,FM,12.5,Delft
1996,PI2EHV,430.100000,+,1.600000,Tone,71.9,88.5,FM,12.5,Eindhoven
1997,PI2FLD,430.287500,+,1.600000,,88.5,88.5,FM,12.5,Almere
1998,PI2GOR,430.012500,+,1.600000,Tone,88.5,88.5,FM,12.5,Gorinchem
1999,PI2GRO,430.237500,+,1.600000,Tone,82.5,88.5,FM,12.5,Groningen
2000,PI2HGL,430.350000,+,1.600000,,88.5,88.5,FM,12.5,Den Haag
2001,PI2HLM,430.250000,+,1.600000,Tone,88.5,88.5,FM,12.5,Haarlem
2002,PI2HVN,430.025000,+,1.600000,Tone,82.5,88.5,FM,12.5,Heerenveen
2003,PI2HWD,438.875000,-,7.600000,Tone,88.5,88.5,FM,12.5,Heerhugowaard
2004,PI2JUT,430.062500,+,1.600000,,88.5,88.5,FM,12.5,Laag Soeren
2005,PI2KMP,430.175000,+,1.600000,Tone,77.0,88.5,FM,12.5,Kampen
2006,PI2MEP,430.075000,+,1.600000,,88.5,88.5,FM,12.5,Meppel
2007,PI2NEN,430.062500,+,1.600000,Tone,71.9,88.5,FM,12.5,Nederwetten
2008,PI2NLB,430.200000,+,1.600000,Tone,71.9,88.5,FM,12.5,Gennep
2009,PI2NMG,430.312500,+,1.600000,Tone,77.0,88.5,FM,12.5,Nijmegen
2010,PI2NOG,430.325000,+,1.600000,Tone,82.5,88.5,FM,12.5,Delfzijl
2011,PI2NOS,430.125000,+,1.600000,Tone,192.8,88.5,FM,12.5,Landelijk
2012,PI2NOV,430.262500,+,1.600000,,88.5,88.5,FM,12.5,'t Harde
2013,PI2RDH,430.262500,+,1.600000,,88.5,88.5,FM,12.5,Den Helder
2014,PI2RMD,430.362500,+,1.600000,,88.5,88.5,FM,12.5,Melick
2015,PI2RTD,430.300000,+,1.600000,Tone,88.5,88.5,FM,12.5,Rotterdam
2016,PI2SHB,430.175000,+,1.600000,Tone,71.9,88.5,FM,12.5,'s-Hertogenbosch
2017,PI2SWK,430.225000,+,1.600000,Tone,88.5,88.5,FM,12.5,Gouda
2018,PI2TWE,430.225000,+,1.600000,,88.5,88.5,FM,12.5,Enschede
2019,PI2TWR,430.212500,+,1.600000,,88.5,88.5,FM,12.5,Barneveld
2020,PI2VLI,430.337500,+,1.600000,Tone,88.5,88.5,FM,12.5,Vlissingen
2021,PI2VNR,430.350000,+,1.600000,Tone,71.9,88.5,FM,12.5,Venray
2022,PI2WSN,430.150000,+,1.600000,Tone,82.5,88.5,FM,12.5,Stadskanaal
2023,PI2YSS,430.012500,+,1.600000,Tone,77.0,88.5,FM,12.5,Zutphen
2024,PI2ZAZ,430.037500,+,1.600000,Tone,88.5,88.5,FM,12.5,Assendelft
2025,PI2ZST,430.075000,+,1.600000,,88.5,88.5,FM,12.5,Zeist
2026,PI3ALK,145.600000,-,0.600000,Tone,88.5,88.5,FM,12.5,Alkmaar
2027,PI3ALM,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Almere
2028,PI3AMF,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Amersfoort
2029,PI3APD,145.725000,-,0.600000,Tone,77.0,88.5,FM,12.5,Apeldoorn
2030,PI3ASD,145.775000,-,0.600000,Tone,88.5,88.5,FM,12.5,Amsterdam
2031,PI3BOZ,145.625000,-,0.600000,Tone,88.5,88.5,FM,12.5,Bergen op Zoom
2032,PI3BRD,145.650000,-,0.600000,Tone,71.9,88.5,FM,12.5,Breda
2033,PI3DTC,145.700000,-,0.600000,Tone,77.0,88.5,FM,12.5,Doetinchem
2034,PI3EHV,145.700000,-,0.600000,Tone,71.9,88.5,FM,12.5,Eindhoven
2035,PI3FLD,145.737500,-,0.600000,Tone,77.0,88.5,FM,12.5,Lelystad
2036,PI3FRL,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Leeuwarden
2037,PI3GOE,145.775000,-,0.600000,Tone,77.0,88.5,FM,12.5,Goes
2038,PI3GRN,145.750000,-,0.600000,Tone,82.5,88.5,FM,12.5,Groningen
2039,PI3HVN,145.700000,-,0.600000,Tone,82.5,88.5,FM,12.5,Heerenveen
2040,PI3MEP,145.650000,-,0.600000,Tone,82.5,88.5,FM,12.5,Meppel
2041,PI3NOG,145.612500,-,0.600000,Tone,82.5,88.5,FM,12.5,Appingedam
2042,PI3NOV,145.675000,-,0.600000,Tone,77.0,88.5,FM,12.5,'t Harde
2043,PI3NYM,145.750000,-,0.600000,Tone,77.0,88.5,FM,12.5,Nijmegen
2044,PI3RAZ,145.750000,-,0.600000,Tone,88.5,88.5,FM,12.5,Zoetermeer
2045,PI3RTD,145.675000,-,0.600000,Tone,88.5,88.5,FM,12.5,Rotterdam
2046,PI3SRT,145.600000,-,0.600000,Tone,71.9,88.5,FM,12.5,Venlo
2047,PI3TWE,145.600000,-,0.600000,Tone,77.0,88.5,FM,12.5,Eibergen
2048,PI3VHP,145.687500,-,0.600000,Tone,77.0,88.5,FM,12.5,Vroomshoop
2049,PI3VLI,145.662500,-,0.600000,Tone,88.5,88.5,FM,12.5,Oost-Souburg
2050,PI3YMD,145.687500,-,0.600000,,88.5,88.5,FM,12.5,IJmuiden
2051,PI3YSS,145.637500,-,0.600000,Tone,77.0,88.5,FM,12.5,Zutphen
2052,PI3ZAZ,145.712500,-,0.600000,Tone,88.5,88.5,FM,12.5,Assendelft
2053,PI3ZLB,145.725000,-,0.600000,Tone,71.9,88.5,FM,12.5,Geleen
2054,PI3ZOD,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Emmen
2055,PI3ZVL,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Overslag-Westdorpe
2056,PI6AMF,1298.500000,-,28.000000,Tone,88.5,88.5,FM,12.5,Amersfoort
2057,PI6ASD,1296.637500,-,864.100000,,88.5,88.5,FM,12.5,Amsterdam
2058,PI6ASN,1298.575000,-,28.000000,,88.5,88.5,FM,12.5,Assen
2059,PI6EHN,1298.400000,-,28.000000,Tone,71.9,88.5,FM,12.5,Eindhoven
2060,PI6HGL,1298.200000,-,28.000000,Tone,88.5,88.5,FM,12.5,Den Haag
2061,PI6HVN,1298.700000,-,28.000000,,88.5,88.5,FM,12.5,Heerenveen
2062,PI6NLT,29.640000,-,0.100000,Tone,82.5,88.5,FM,12.5,Farmsum
2063,PI6NOG,1298.425000,-,28.000000,Tone,82.5,88.5,FM,12.5,Delfzijl
2064,PI6NOS,1298.375000,-,28.000000,,88.5,88.5,FM,12.5,Hilversum
2065,PI6RTD,1298.625000,-,28.000000,Tone,88.5,88.5,FM,12.5,Rotterdam
2066,PI6SHB,1242.350000,+,28.000000,Tone,71.9,88.5,FM,12.5,Rosmalen
2067,PI6TEN,29.690000,-,0.100000,,88.5,88.5,FM,12.5,Hilversum
2068,RR2F,145.675000,-,0.600000,Tone,186.2,186.2,FM,12.5,KO04FQ
2069,RR2F2,145.712500,-,0.600000,Tone,118.8,118.8,FM,12.5,KO04GR
2072,RR2FE,145.112500,+,0.600000,Tone,118.8,118.8,FM,12.5,Kaliningrad
2073,S55DBC,438.825000,-,8.100000,Tone,123.0,88.5,FM,12.5,Boč
2077,S55DGO,439.250000,-,7.600000,Tone,123.0,88.5,FM,12.5,Nova Gorica (pod Skabrijelom)
2079,S55DHF,438.275000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kum
2083,S55DKK,438.375000,-,7.600000,,88.5,88.5,DV,12.5,Čretež (Krško)
2084,S55DKN,439.300000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kanin
2085,S55DKP,438.700000,-,7.600000,Tone,123.0,88.5,FM,12.5,Nanos
2087,S55DLJ,438.200000,-,7.600000,,88.5,88.5,DV,12.5,Krim
2088,S55DLM,438.500000,-,7.600000,Tone,123.0,88.5,FM,12.5,Ljubljana center
2089,S55DMR,439.075000,-,7.600000,Tone,123.0,88.5,FM,12.5,
2090,S55DMR,439.075000,-,7.600000,Tone,123.0,88.5,FM,12.5,
2091,S55DMX,438.350000,-,7.600000,Tone,123.0,88.5,FM,12.5,Pohorje (Maribor)
2093,S55DPI,438.225000,-,7.600000,,88.5,88.5,FM,12.5,Mailja/Izola
2094,S55DRI,438.350000,-,7.600000,Tone,123.0,88.5,FM,12.5,Travna gora
2096,S55DSE,438.400000,-,7.600000,,88.5,88.5,DV,12.5,Laze (Sevnica)
2099,S55DSN,438.500000,-,7.600000,,88.5,88.5,FM,12.5,Kokoš
2101,S55DTR,439.175000,-,7.600000,Tone,123.0,88.5,FM,12.5,Sv. Planina (Trbovlje)
2102,S55DZA,438.300000,-,7.600000,,88.5,88.5,FM,12.5,Mrzlica
2103,S55DZV,438.550000,-,7.600000,,88.5,88.5,DV,12.5,Žagarski Vrh
2104,S55UBC,438.825000,split,431.225000,Tone,123.0,88.5,FM,12.5,Boč
2105,S55UBK,438.600000,split,431.000000,,88.5,88.5,FM,12.5,Mirna Gora
2106,S55UBO,439.025000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kobla
2107,S55UBO,439.025000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kobla
2108,S55UBR,438.725000,-,7.600000,Tone,123.0,88.5,FM,12.5,Brežice
2109,S55UCE,438.950000,-,7.600000,Tone,123.0,88.5,FM,12.5,Celje
2110,S55UGO,438.750000,-,7.600000,Tone,123.0,88.5,FM,12.5,Trstelj (NG)
2111,S55UGO,438.750000,-,7.600000,Tone,123.0,88.5,FM,12.5,Trstelj (NG)
2112,S55UHF,439.125000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kum
2113,S55UIB,438.700000,-,7.600000,Tone,123.0,88.5,FM,12.5,Grmada
2114,S55UID,439.225000,-,7.600000,,88.5,88.5,FM,12.5,Vojsko
2115,S55UJE,439.325000,-,7.600000,,88.5,88.5,FM,12.5,Struška
2117,S55UKK,439.200000,-,7.600000,Tone,123.0,88.5,FM,12.5,Čretež (Krško)
2118,S55UKO,439.150000,-,7.600000,Tone,123.0,88.5,FM,12.5,Mala Kopa
2119,S55UKP,438.700000,-,7.600000,Tone,123.0,88.5,FM,12.5,Nanos
2120,S55UKR,438.925000,-,7.600000,,88.5,88.5,FM,12.5,Krvavec
2121,S55UKV,438.675000,-,7.600000,Tone,123.0,88.5,FM,12.5,Krvavec
2122,S55ULJ,438.875000,split,431.275000,Tone,123.0,88.5,FM,12.5,Janče
2123,S55ULX,438.775000,-,7.600000,Tone,123.0,88.5,FM,12.5,Krim
2124,S55UMB,439.225000,-,7.600000,,88.5,88.5,FM,12.5,Pohorje (Razgledni stolp)
2125,S55UMX,439.200000,-,7.600000,Tone,88.5,88.5,FM,12.5,Pohorje (Maribor)
2126,S55UPI,438.800000,-,7.600000,,88.5,88.5,FM,12.5,Radio Club Piran
2127,S55UPO,438.825000,split,431.225000,,88.5,88.5,FM,12.5,Pečna Reber
2128,S55URK,439.375000,-,7.600000,,88.5,88.5,FM,12.5,Uršlja Gora
2130,S55URS,439.325000,split,431.725000,,88.5,88.5,FM,12.5,Strmec (Rogaška Slatina)
2131,S55USC,438.625000,-,7.600000,Tone,123.0,88.5,FM,12.5,Stare Slemene
2132,S55USE,439.000000,-,7.600000,,88.5,123.0,FM,12.5,Laze
2133,S55USG,438.875000,-,7.600000,,88.5,88.5,FM,12.5,Korada
2134,S55USX,438.900000,-,7.600000,Tone,123.0,88.5,FM,12.5,Sv. Rok
2135,S55UTB,438.725000,-,7.600000,Tone,123.0,88.5,FM,12.5,Zg.Kocjan (Radenci)
2136,S55UTB,438.725000,-,7.600000,Tone,123.0,88.5,FM,12.5,Zg. Kocjan (Radenci)
2137,S55UTR,439.175000,-,7.600000,Tone,123.0,88.5,FM,12.5,Sveta Planina
2138,S55UZA,439.275000,-,7.600000,Tone,123.0,88.5,FM,12.5,Mrzlica
2139,S55UZV,438.550000,-,7.600000,Tone,123.0,88.5,FM,12.5,Žagarski Vrh
2140,S55VBG,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Kup (Podbrdo)
2141,S55VBO,145.637500,-,0.600000,Tone,123.0,88.5,FM,12.5,Kobla
2142,S55VCM,145.587500,-,0.600000,Tone,123.0,88.5,FM,12.5,Malič (Celje, Laško)
2143,S55VHF,51.890000,-,0.600000,Tone,123.0,88.5,FM,12.5,Mrzlica
2144,S55VKG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Kranjska Gora
2145,S55VKP,145.625000,-,0.600000,Tone,123.0,123.0,FM,12.5,Nanos
2146,S55VKR,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Mohor
2147,S55VMB,51.580000,+,0.000000,,88.5,88.5,FM,12.5,Pohorje
2148,S55VNM,145.650000,-,0.600000,,88.5,123.0,FM,12.5,Trdinov Vrh
2149,S55VRK,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Uršlja gora
2150,S55VRT,145.612500,-,0.600000,Tone,123.0,88.5,FM,12.5,Štucinov hrib
2151,S55VSC,145.637500,split,145.037500,Tone,77.0,88.5,FM,12.5,Stare Slemene
2152,S55VSG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Korada
2153,S55VZV,145.687500,-,0.600000,Tone,77.0,88.5,FM,12.5,Žagarski vrh
2154,S56AL,433.425000,+,0.000000,,88.5,88.5,DV,12.5,Bovec (mesto)
2155,SA0AZT/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Brottby
2156,SA5BJM,434.512500,-,2.000000,,88.5,88.5,DV,12.5,Uppsala / Fjuckby
2157,SA5BTT,434.887500,-,2.000000,,88.5,88.5,DV,12.5,Trosa
2158,SA5LKC,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Norrköping
2159,SA6AEG/R,434.600000,-,1.000000,,88.5,88.5,FM,12.5,Falköping
2160,SA6APY/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Lidköping
2161,SA6AR/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Angered
2162,SA6BSN/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Åmål
2163,SA6BXG/R,434.737500,-,2.000000,,88.5,88.5,FM,12.5,Kungälv / Romelanda
2164,SA6RP/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Björboholm
2165,SA7ATK/R,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Hässleholm / Tormestorp
2166,SA7BVQ/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Eslöv
2167,SA7CCO/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Ystad
2168,SA7CDA/R,434.637500,-,2.000000,,88.5,88.5,FM,12.5,Simrishamn
2169,SE0E/R,51.810000,-,0.600000,,88.5,88.5,FM,12.5,Saltsjöbo
2170,SG0RPF,434.787500,-,2.000000,,88.5,88.5,DV,12.5,Rimbo
2171,SG0YOS,434.712500,-,2.000000,,88.5,88.5,DV,12.5,Stockholm / Lilla Essingen
2172,SG4AVE,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Kil
2173,SG7BNT,434.600000,-,2.000000,,88.5,88.5,DV,12.5,Bruzaholm
2174,SG7CDJ,434.500000,-,2.000000,,88.5,88.5,DV,12.5,Tving
2175,SG7RFH,434.900000,-,2.000000,,88.5,88.5,DV,12.5,Nässjö
2176,SI9AM/R,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Utanede
2177,SK0BJ/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Nynäshamn
2178,SK0BJ/R,434.712500,-,2.000000,,88.5,88.5,FM,12.5,Nynäshamn
2179,SK0BJ/R,51.930000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Södertörn
2180,SK0CT/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Kista
2181,SK0CT/R,1297.025000,-,6.000000,,88.5,88.5,FM,12.5,Stockholm / Kista
2182,SK0CT/R,29.620000,-,0.100000,,88.5,88.5,FM,12.5,Solna
2183,SK0CT/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Solna
2184,SK0DL,434.787500,-,2.000000,,88.5,88.5,FM,12.5,Mörkö
2185,SK0EN/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Norrtälje
2186,SK0EN/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Norrtälje
2187,SK0MG,434.687500,-,7.000000,,88.5,88.5,FM,12.5,Stockholm / Söderort
2188,SK0MK/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Södertälje
2189,SK0MT/R,434.700000,+,1.000000,,88.5,88.5,FM,12.5,Täby
2190,SK0MT/R,434.737500,-,2.000000,,88.5,88.5,FM,12.5,Täby
2191,SK0NN/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Haninge
2192,SK0PQ/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Kista
2193,SK0QO/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Haninge
2194,SK0QO/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Haninge
2195,SK0RIX,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Nacka
2196,SK0RPF,434.887500,-,2.000000,,88.5,88.5,FM,12.5,Sigtuna
